doc_id,page_no,provider,statement_type,statement_name_raw,logical_subtable_id,table_semantic_key,row_label_raw,row_label_std,col_header_raw,col_header_path,column_semantic_key,period_role_raw,report_date_raw,period_key,value_raw,value_num,value_type,unit_raw,unit_multiplier,source_cell_ref,status,mapping_code,mapping_name,mapping_method,mapping_confidence,issue_flags,fact_id,report_date_norm,period_role_norm,period_source_level,period_reason,duplicate_group_id,kept_fact_id,comparison_status,comparison_reason,source_kind,statement_group_key,source_row_start,source_row_end,source_col_start,source_col_end,mapping_relation_type,mapping_review_required,conflict_id,conflict_decision,unplaced_reason,review_id
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",环智股份有限公司,环智股份有限公司,期初数 / 比例 / 100.00%,"[""期初数"",""比例"",""100.00%""]",期初数|比例,期初数,2022年度,2022年度__期初数,344，747，700.00,344747700.0,amount,,1.0,债务人审计报告-2022年:15:aliyun_table:2:7-7:3-4,observed,,,,,[],F000887,2022年度,期初数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,7,7,3,4,,False,,,unmapped,REV00446
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",环智股份有限公司,环智股份有限公司,"期末数 / 金额 / 15,672,187.47","[""期末数"",""金额"",""15,672,187.47""]",期末数|金额,期末数,2022年度,2022年度__期末数,344，747，700.00,344747700.0,amount,,1.0,债务人审计报告-2022年:15:aliyun_table:2:7-7:3-4,observed,,,,,[],F000888,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,7,7,3,4,,False,,,unmapped,REV00447
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",环智股份有限公司,环智股份有限公司,"期末数 / 金额 / 15,672,187.47","[""期末数"",""金额"",""15,672,187.47""]",期末数|金额,期末数,2022年度,2022年度__期末数,1-2年,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:7-7:5-5,review,,,,,"[""numeric_parse_failed"",""contains_chinese_noise"",""expected_numeric_but_unparseable""]",F000889,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,7,7,5,5,,False,,,unmapped,REV00448
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",环智股份有限公司,环智股份有限公司,期末数 / 比例 / 4.35%,"[""期末数"",""比例"",""4.35%""]",期末数|比例,期末数,2022年度,2022年度__期末数,95.65%,0.9565,ratio,,1.0,债务人审计报告-2022年:15:aliyun_table:2:7-7:6-6,observed,,,,,[],F000890,2022年度,期末数,header,header_date_candidate,,,uncompared,not_compared_yet,json,note|附注,7,7,6,6,,False,,,unmapped,REV00449
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",合计,合计,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,合计,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:8-8:0-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000891,2022年度,期初数,header,header_date_candidate,DUP00264,F000567,uncompared,not_compared_yet,json,note|附注,8,8,0,2,,False,,,unmapped,REV00450
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",合计,合计,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,合计,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:8-8:0-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000892,2022年度,期初数,header,header_date_candidate,DUP00264,F000567,uncompared,not_compared_yet,json,note|附注,8,8,0,2,,False,,,unmapped,REV00451
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",合计,合计,期初数 / 比例 / 100.00%,"[""期初数"",""比例"",""100.00%""]",期初数|比例,期初数,2022年度,2022年度__期初数,344，747，700.00,344747700.0,amount,,1.0,债务人审计报告-2022年:15:aliyun_table:2:8-8:3-4,observed,,,,,[],F000893,2022年度,期初数,header,header_date_candidate,DUP00254,F000549,uncompared,not_compared_yet,json,note|附注,8,8,3,4,,False,,,unmapped,REV00452
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",合计,合计,"期末数 / 金额 / 15,672,187.47","[""期末数"",""金额"",""15,672,187.47""]",期末数|金额,期末数,2022年度,2022年度__期末数,344，747，700.00,344747700.0,amount,,1.0,债务人审计报告-2022年:15:aliyun_table:2:8-8:3-4,observed,,,,,[],F000894,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,uncompared,not_compared_yet,json,note|附注,8,8,3,4,,False,,,unmapped,REV00453
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",合计,合计,期末数 / 比例 / 4.35%,"[""期末数"",""比例"",""4.35%""]",期末数|比例,期末数,2022年度,2022年度__期末数,95.65%,0.9565,ratio,,1.0,债务人审计报告-2022年:15:aliyun_table:2:8-8:6-6,observed,,,,,[],F000896,2022年度,期末数,header,header_date_candidate,DUP00265,F000569,uncompared,not_compared_yet,json,note|附注,8,8,6,6,,False,,,unmapped,REV00454
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",14.长期借款,14.长期借款,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,14.长期借款,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,review,,,candidate_only,0.65,"[""numeric_parse_failed"",""contains_chinese_noise"",""expected_numeric_but_unparseable""]",F000897,2022年度,期初数,header,header_date_candidate,DUP00348,F000897,uncompared,not_compared_yet,json,note|附注,9,9,0,6,,False,,,unmapped,REV00455
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|h:单位名称,单位名称,单位名称,期末余额,期末余额,账龄|r:环智股份有限公司,合计,14.长期借款",14.长期借款,14.长期借款,"期末数 / 金额 / 15,672,187.47","[""期末数"",""金额"",""15,672,187.47""]",期末数|金额,期末数,2022年度,2022年度__期末数,14.长期借款,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:9-9:0-6,review,,,candidate_only,0.65,"[""numeric_parse_failed"",""contains_chinese_noise"",""expected_numeric_but_unparseable""]",F000900,2022年度,期末数,header,header_date_candidate,DUP00349,F000900,uncompared,not_compared_yet,json,note|附注,9,9,0,6,,False,,,unmapped,REV00456
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",项目,项目,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,项目,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:10-10:0-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000903,2022年度,期初数,header,header_date_candidate,DUP00256,F000553,uncompared,not_compared_yet,json,note|附注,10,10,0,1,,False,,,unmapped,REV00457
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",项目,项目,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,期初数,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:10-10:2-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000904,2022年度,期初数,header,header_date_candidate,DUP00256,F000553,uncompared,not_compared_yet,json,note|附注,10,10,2,3,,False,,,unmapped,REV00458
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",项目,项目,期初数 / 比例 / 100.00%,"[""期初数"",""比例"",""100.00%""]",期初数|比例,期初数,2022年度,2022年度__期初数,期初数,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:10-10:2-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000905,2022年度,期初数,header,header_date_candidate,DUP00256,F000553,uncompared,not_compared_yet,json,note|附注,10,10,2,3,,False,,,unmapped,REV00459
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",长江银行泰兴支行,长江银行泰兴支行,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,长江银行泰兴支行,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:11-11:0-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000909,2022年度,期初数,header,header_date_candidate,DUP00350,F000909,uncompared,not_compared_yet,json,note|附注,11,11,0,1,,False,,,unmapped,REV00460
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",长江银行泰兴支行,长江银行泰兴支行,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:11-11:2-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000910,2022年度,期初数,header,header_date_candidate,DUP00350,F000909,uncompared,not_compared_yet,json,note|附注,11,11,2,3,,False,,,unmapped,REV00461
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",长江银行泰兴支行,长江银行泰兴支行,期初数 / 比例 / 100.00%,"[""期初数"",""比例"",""100.00%""]",期初数|比例,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:11-11:2-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000911,2022年度,期初数,header,header_date_candidate,DUP00350,F000909,uncompared,not_compared_yet,json,note|附注,11,11,2,3,,False,,,unmapped,REV00462
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",长江银行泰兴支行,长江银行泰兴支行,"期末数 / 金额 / 15,672,187.47","[""期末数"",""金额"",""15,672,187.47""]",期末数|金额,期末数,2022年度,2022年度__期末数,15，000，000.00,15000000.0,amount,,1.0,债务人审计报告-2022年:15:aliyun_table:2:11-11:4-6,observed,,,,,[],F000912,2022年度,期末数,header,header_date_candidate,DUP00351,F000912,uncompared,not_compared_yet,json,note|附注,11,11,4,6,,False,,,unmapped,REV00463
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",长安信托,长安信托,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,长安信托,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:12-12:0-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000915,2022年度,期初数,header,header_date_candidate,DUP00352,F000915,uncompared,not_compared_yet,json,note|附注,12,12,0,1,,False,,,unmapped,REV00464
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",长安信托,长安信托,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:12-12:2-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000916,2022年度,期初数,header,header_date_candidate,DUP00352,F000915,uncompared,not_compared_yet,json,note|附注,12,12,2,3,,False,,,unmapped,REV00465
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",长安信托,长安信托,期初数 / 比例 / 100.00%,"[""期初数"",""比例"",""100.00%""]",期初数|比例,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:12-12:2-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000917,2022年度,期初数,header,header_date_candidate,DUP00352,F000915,uncompared,not_compared_yet,json,note|附注,12,12,2,3,,False,,,unmapped,REV00466
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",长安信托,长安信托,"期末数 / 金额 / 15,672,187.47","[""期末数"",""金额"",""15,672,187.47""]",期末数|金额,期末数,2022年度,2022年度__期末数,5，000，000.00,5000000.0,amount,,1.0,债务人审计报告-2022年:15:aliyun_table:2:12-12:4-6,observed,,,,,[],F000918,2022年度,期末数,header,header_date_candidate,DUP00353,F000918,uncompared,not_compared_yet,json,note|附注,12,12,4,6,,False,,,unmapped,REV00467
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",合计,合计,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,合计,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:13-13:0-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000921,2022年度,期初数,header,header_date_candidate,DUP00264,F000567,uncompared,not_compared_yet,json,note|附注,13,13,0,1,,False,,,unmapped,REV00468
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",合计,合计,"期初数 / 金额 / 356,511,769.06","[""期初数"",""金额"",""356,511,769.06""]",期初数|金额,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:13-13:2-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000922,2022年度,期初数,header,header_date_candidate,DUP00264,F000567,uncompared,not_compared_yet,json,note|附注,13,13,2,3,,False,,,unmapped,REV00469
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",合计,合计,期初数 / 比例 / 100.00%,"[""期初数"",""比例"",""100.00%""]",期初数|比例,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:15:aliyun_table:2:13-13:2-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000923,2022年度,期初数,header,header_date_candidate,DUP00264,F000567,uncompared,not_compared_yet,json,note|附注,13,13,2,3,,False,,,unmapped,REV00470
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",合计,合计,"期末数 / 金额 / 15,672,187.47","[""期末数"",""金额"",""15,672,187.47""]",期末数|金额,期末数,2022年度,2022年度__期末数,20，000，000.00,20000000.0,amount,,1.0,债务人审计报告-2022年:15:aliyun_table:2:13-13:4-6,observed,,,,,[],F000924,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,uncompared,not_compared_yet,json,note|附注,13,13,4,6,,False,,,unmapped,REV00471
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",合计,合计,"期末数 / 金额 / 15,672,187.47","[""期末数"",""金额"",""15,672,187.47""]",期末数|金额,期末数,2022年度,2022年度__期末数,20，000，000.00,20000000.0,amount,,1.0,债务人审计报告-2022年:15:aliyun_table:2:13-13:4-6,observed,,,,,[],F000925,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,uncompared,not_compared_yet,json,note|附注,13,13,4,6,,False,,,unmapped,REV00472
债务人审计报告-2022年,15,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,2_sub1,"note|t:14.长期借款|h:项目,项目,期初数,期初数,期末数,期末数|r:长江银行泰兴支行,长安信托,合计",合计,合计,期末数 / 比例 / 4.35%,"[""期末数"",""比例"",""4.35%""]",期末数|比例,期末数,2022年度,2022年度__期末数,20，000，000.00,20000000.0,amount,,1.0,债务人审计报告-2022年:15:aliyun_table:2:13-13:4-6,observed,,,,,[],F000926,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,uncompared,not_compared_yet,json,note|附注,13,13,4,6,,False,,,unmapped,REV00473
债务人审计报告-2022年,15,tencent_table_v3,note,2022年度财务报表附注,16_sub1,"note|h:账龄,金额,比例,金额,比例|r:1年以内,1-2年,合计",1-2年,1-2年,"金额 / 15,672,187.47","[""金额"",""15,672,187.47""]",金额,unknown,2022年度,2022年度__unknown,"344,747,700.00",344747700.0,amount,,1.0,债务人审计报告-2022年:15:tencent_table_v3:16:3-3:3-3,observed,,,,,[],F000929,2022年度,unknown,header,header_date_candidate,DUP00280,F000607,uncompared,not_compared_yet,json,note|附注,3,3,3,3,,False,,,unmapped,REV00474
债务人审计报告-2022年,15,tencent_table_v3,note,2022年度财务报表附注,16_sub1,"note|h:账龄,金额,比例,金额,比例|r:1年以内,1-2年,合计",合计,合计,"金额 / 356,511,769.06","[""金额"",""356,511,769.06""]",金额,unknown,2022年度,2022年度__unknown,"356,511,769.06",356511769.06,amount,,1.0,债务人审计报告-2022年:15:tencent_table_v3:16:4-4:1-1,observed,,,,,[],F000931,2022年度,unknown,header,header_date_candidate,DUP00283,F001045,uncompared,not_compared_yet,json,note|附注,4,4,1,1,,False,,,unmapped,REV00475
债务人审计报告-2022年,15,tencent_table_v3,note,2022年度财务报表附注,16_sub1,"note|h:账龄,金额,比例,金额,比例|r:1年以内,1-2年,合计",合计,合计,"金额 / 15,672,187.47","[""金额"",""15,672,187.47""]",金额,unknown,2022年度,2022年度__unknown,"360,419,887.47",360419887.47,amount,,1.0,债务人审计报告-2022年:15:tencent_table_v3:16:4-4:3-3,observed,,,,,[],F000933,2022年度,unknown,header,header_date_candidate,DUP00283,F001045,uncompared,not_compared_yet,json,note|附注,4,4,3,3,,False,,,unmapped,REV00476
债务人审计报告-2022年,15,tencent_table_v3,note,2022年度财务报表附注,16_sub1,"note|h:账龄,金额,比例,金额,比例|r:1年以内,1-2年,合计",合计,合计,期末数 / 比例 / 4.35%,"[""期末数"",""比例"",""4.35%""]",期末数|比例,期末数,2022年度,2022年度__期末数,100.00%,1.0,ratio,,1.0,债务人审计报告-2022年:15:tencent_table_v3:16:4-4:4-4,observed,,,,,[],F000934,2022年度,期末数,header,header_date_candidate,DUP00265,F000569,uncompared,not_compared_yet,json,note|附注,4,4,4,4,,False,,,unmapped,REV00477
债务人审计报告-2022年,15,tencent_table_v3,note,2022年度财务报表附注,20_sub1,"note|h:项目,期初数,期末数|r:长江银行泰兴支行,长安信托,合计",合计,合计,期初数 / -,"[""期初数"",""-""]",期初数|-,期初数,2022年度,2022年度__期初数,-,,text,,1.0,债务人审计报告-2022年:15:tencent_table_v3:20:3-3:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000935,2022年度,期初数,header,header_date_candidate,DUP00264,F000567,uncompared,not_compared_yet,json,note|附注,3,3,1,1,,False,,,unmapped,REV00478
债务人审计报告-2022年,15,tencent_table_v3,note,2022年度财务报表附注,20_sub1,"note|h:项目,期初数,期末数|r:长江银行泰兴支行,长安信托,合计",合计,合计,"期末数 / 15,000,000.00 / 5,000,000.00","[""期末数"",""15,000,000.00"",""5,000,000.00""]",期末数,期末数,2022年度,2022年度__期末数,"20,000,000.00",20000000.0,amount,,1.0,债务人审计报告-2022年:15:tencent_table_v3:20:3-3:2-2,observed,,,,,[],F000936,2022年度,期末数,header,header_date_candidate,DUP00255,F000550,uncompared,not_compared_yet,json,note|附注,3,3,2,2,,False,,,unmapped,REV00479
债务人审计报告-2022年,15,tencent_table_v3,note,2022年度财务报表附注,7_sub1,"note|h:账龄,金额,比例,金额,比例|r:1年以内,合计",合计,合计,"金额 / 82,015,236.78","[""金额"",""82,015,236.78""]",金额,unknown,2022年度,2022年度__unknown,"82,015,236.78",82015236.78,amount,,1.0,债务人审计报告-2022年:15:tencent_table_v3:7:3-3:1-1,observed,,,,,[],F000937,2022年度,unknown,header,header_date_candidate,DUP00283,F001045,uncompared,not_compared_yet,json,note|附注,3,3,1,1,,False,,,unmapped,REV00480
债务人审计报告-2022年,15,tencent_table_v3,note,2022年度财务报表附注,7_sub1,"note|h:账龄,金额,比例,金额,比例|r:1年以内,合计",合计,合计,"金额 / 26,418,198.77","[""金额"",""26,418,198.77""]",金额,unknown,2022年度,2022年度__unknown,"26,418,198.77",26418198.77,amount,,1.0,债务人审计报告-2022年:15:tencent_table_v3:7:3-3:3-3,observed,,,,,[],F000939,2022年度,unknown,header,header_date_candidate,DUP00283,F001045,uncompared,not_compared_yet,json,note|附注,3,3,3,3,,False,,,unmapped,REV00481
债务人审计报告-2022年,15,tencent_table_v3,note,2022年度财务报表附注,7_sub1,"note|h:账龄,金额,比例,金额,比例|r:1年以内,合计",合计,合计,期末数 / 比例 / 100.00%,"[""期末数"",""比例"",""100.00%""]",期末数|比例,期末数,2022年度,2022年度__期末数,100.00%,1.0,ratio,,1.0,债务人审计报告-2022年:15:tencent_table_v3:7:3-3:4-4,observed,,,,,[],F000940,2022年度,期末数,header,header_date_candidate,DUP00265,F000569,uncompared,not_compared_yet,json,note|附注,3,3,4,4,,False,,,unmapped,REV00482
债务人审计报告-2022年,16,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|h:项目,期初余额,本期增加,本期减少,期末余额|r:江苏智光创业投资有限公司,合计,16.未分配利润",16.未分配利润,16.未分配利润,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,2022年度,2022年度__本期,16.未分配利润,,text,,1.0,债务人审计报告-2022年:16:aliyun_table:0:3-3:0-4,review,,,candidate_only,0.691827,"[""numeric_parse_failed"",""contains_chinese_noise"",""expected_numeric_but_unparseable""]",F000941,2022年度,本期,header,header_date_candidate,DUP00354,F000941,uncompared,not_compared_yet,json,note|附注,3,3,0,4,,False,,,unmapped,REV00483
债务人审计报告-2022年,16,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:16.未分配利润|h:项目,上期,上期,本期,本期|r:年初未分配利润,加:本年净利润,可供分配的利润",项目,项目,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,2022年度,2022年度__本期,上期,,text,,1.0,债务人审计报告-2022年:16:aliyun_table:0:4-4:1-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000943,2022年度,本期,header,header_date_candidate,DUP00355,F001018,uncompared,not_compared_yet,json,note|附注,4,4,1,2,,False,,,unmapped,REV00484
债务人审计报告-2022年,16,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:16.未分配利润|h:项目,上期,上期,本期,本期|r:年初未分配利润,加:本年净利润,可供分配的利润",项目,项目,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,2022年度,2022年度__本期,本期,,text,,1.0,债务人审计报告-2022年:16:aliyun_table:0:4-4:3-4,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]",F000944,2022年度,本期,header,header_date_candidate,DUP00355,F001018,uncompared,not_compared_yet,json,note|附注,4,4,3,4,,False,,,unmapped,REV00485
债务人审计报告-2022年,16,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:16.未分配利润|h:项目,上期,上期,本期,本期|r:年初未分配利润,加:本年净利润,可供分配的利润",年初未分配利润,年初未分配利润,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,2022年度,2022年度__本期,36，370，292.05,36370292.05,amount,,1.0,债务人审计报告-2022年:16:aliyun_table:0:5-5:1-2,observed,,,candidate_only,0.758333,[],F000945,2022年度,本期,header,header_date_candidate,DUP00356,F000945,uncompared,not_compared_yet,json,note|附注,5,5,1,2,,False,,,unmapped,REV00486
债务人审计报告-2022年,16,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,0_sub1,"note|t:16.未分配利润|h:项目,上期,上期,本期,本期|r:年初未分配利润,加:本年净利润,可供分配的利润",年初未分配利润,年初未分配利润,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,2022年度,2022年度__本期,67，384，581.37,67384581.37,amount,,1.0,债务人审计报告-2022年:16:aliyun_table:0:5-5:3-4,observed,,,candidate_only,0.758333,[],F000946,2022年度,本期,header,header_date_candidate,DUP00356,F000945,uncompared,not_compared_yet,json,note|附注,5,5,3,4,,False,,,unmapped,REV00487
