doc_id,page_no,provider,statement_type,statement_name_raw,logical_subtable_id,table_semantic_key,row_label_raw,row_label_std,col_header_raw,col_header_path,column_semantic_key,period_role_raw,report_date_raw,period_key,value_raw,value_num,value_type,unit_raw,unit_multiplier,source_cell_ref,status,mapping_code,mapping_name,mapping_method,mapping_confidence,issue_flags
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",递延税项借项,递延税项借项,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:36-36:2-2,blank,,,,,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",递延税项借项,递延税项借项,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:36-36:3-3,blank,,,,,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",资产总计,资产总计,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,1，846，880，794.40,1846880794.4,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:37-37:2-2,observed,ZT_067,资产总计,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub1,"balance_sheet|h:资产,行次,期初数,期末数|r:流动资产,货币资金,短期投资",资产总计,资产总计,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,2，422，415，885.36,2422415885.36,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:37-37:3-3,observed,ZT_067,资产总计,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",短期借款,短期借款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,85，000，000.00,85000000.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:2-2:6-6,observed,ZT_068,短期借款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",短期借款,短期借款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,443，900，000.00,443900000.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:2-2:7-7,observed,ZT_068,短期借款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付票据,应付票据,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,546，603，840.00,546603840.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:3-3:6-6,observed,ZT_075,应付票据,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付票据,应付票据,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,789，440，000.00,789440000.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:3-3:7-7,observed,ZT_075,应付票据,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付账款,应付账款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,82，015，236.78,82015236.78,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:4-4:6-6,observed,ZT_076,应付账款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付账款,应付账款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,26，418，198.77,26418198.77,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:4-4:7-7,observed,ZT_076,应付账款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",预收账款,预收账款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:5-5:6-6,blank,ZT_077,预收账款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",预收账款,预收账款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:5-5:7-7,blank,ZT_077,预收账款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付工资,应付工资,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,105，287.63,105287.63,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:6-6:6-6,observed,ZT_081,应付职工薪酬,alias,0.95,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付工资,应付工资,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,114，198.49,114198.49,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:6-6:7-7,observed,ZT_081,应付职工薪酬,alias,0.95,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付福利费,应付福利费,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:7-7:6-6,blank,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付福利费,应付福利费,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:7-7:7-7,blank,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付股利,应付股利,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:8-8:6-6,blank,ZT_085,应付股利,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应付股利,应付股利,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:8-8:7-7,blank,ZT_085,应付股利,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应交税金,应交税金,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,9，260，079.56,9260079.56,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:9-9:6-6,observed,ZT_082,应交税费,alias,0.95,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",应交税金,应交税金,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,2，146，685.63,2146685.63,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:9-9:7-7,observed,ZT_082,应交税费,alias,0.95,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",其他应交款,其他应交款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:10-10:6-6,blank,ZT_087,其他应交款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",其他应交款,其他应交款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:10-10:7-7,blank,ZT_087,其他应交款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",其他应付款,其他应付款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,356，511，769.06,356511769.06,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:11-11:6-6,observed,ZT_086,其他应付款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",其他应付款,其他应付款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,360，419，887.47,360419887.47,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:11-11:7-7,observed,ZT_086,其他应付款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",预提费用,预提费用,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:12-12:6-6,blank,ZT_090,预提费用,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|h:负债及所有者权益,行次,期初数,期末数|r:流动负债,短期借款,应付票据",预提费用,预提费用,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:12-12:7-7,blank,ZT_090,预提费用,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",预计负债,预计负债,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:13-13:6-6,blank,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",预计负债,预计负债,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:13-13:7-7,blank,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",一年内到期的长期负债,一年内到期的长期负债,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:14-14:6-6,blank,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",一年内到期的长期负债,一年内到期的长期负债,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:14-14:7-7,blank,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",其他流动负债,其他流动负债,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:15-15:6-6,blank,ZT_103,其他流动负债,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",其他流动负债,其他流动负债,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:15-15:7-7,blank,ZT_103,其他流动负债,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",流动负债合计,流动负债合计,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,1，079，496，213.03,1079496213.03,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:17-17:6-6,observed,ZT_104,流动负债合计,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",流动负债合计,流动负债合计,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,1，622，438，970.36,1622438970.36,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:17-17:7-7,observed,ZT_104,流动负债合计,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",长期负债:,长期负债,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:18-18:6-6,blank,,,,,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",长期负债:,长期负债,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:18-18:7-7,blank,,,,,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",长期借款,长期借款,期初数,"[""期初数""]",期初数,期初数,2022年12月31日,2022-12-31__期初数,,,blank,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:19-19:6-6,blank,ZT_105,长期借款,exact,1.0,[]
债务人审计报告-2022年,4,aliyun_table,balance_sheet,资产负债表,0_sub2,"balance_sheet|t:预提费用|h:预计负债|r:一年内到期的长期负债,其他流动负债,流动负债合计",长期借款,长期借款,期末数,"[""期末数""]",期末数,期末数,2022年12月31日,2022-12-31__期末数,20，000，000.00,20000000.0,amount,元,1.0,债务人审计报告-2022年:4:aliyun_table:0:19-19:7-7,observed,ZT_105,长期借款,exact,1.0,[]
