doc_id,page_no,provider,source_file,table_id,logical_subtable_id,source_cell_ref,issue_type,severity,message,text_raw,text_clean,status,meta_json
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,1,1_sub1,债务人审计报告-2022年:17:aliyun_table:1:9-9:2-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,1，440，129.82章,"1,440,129.82章",open,"{""abs_col"":2,""grid_col"":2,""grid_row"":9,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":45,""table_index"":2,""x_cell_size"":3,""y_cell_size"":10}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:3-3:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":56,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:6-6:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":65,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:8-8:0-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,8.营业外收入,8.营业外收入,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":8,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":70,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:8-8:0-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,8.营业外收入,8.营业外收入,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":8,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":70,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:9-9:1-1,suspicious_value,warning,expected_numeric_but_unparseable,上期发生额,上期发生额,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":9,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":72,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:9-9:2-2,suspicious_value,warning,expected_numeric_but_unparseable,本期发生额,本期发生额,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":9,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":73,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:10-10:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":10,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":75,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:11-11:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":11,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":78,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:12-12:0-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,9.营业外支出,9.营业外支出,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":12,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":80,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:12-12:0-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,9.营业外支出,9.营业外支出,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":12,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":80,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:13-13:1-1,suspicious_value,warning,expected_numeric_but_unparseable,上期发生额,上期发生额,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":13,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":82,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:13-13:2-2,suspicious_value,warning,expected_numeric_but_unparseable,本期发生额,本期发生额,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":13,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":83,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:14-14:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":14,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":85,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:15-15:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":15,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":88,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:16-16:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":16,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":91,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0017.json,2,2_sub1,债务人审计报告-2022年:17:aliyun_table:2:17-17:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":17,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":95,""table_index"":3,""x_cell_size"":3,""y_cell_size"":19}"
债务人审计报告-2022年,17,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0017.json,11,11_sub1,债务人审计报告-2022年:17:tencent_table_v3:11:3-3:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":11,""table_type"":null}"
债务人审计报告-2022年,17,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0017.json,11,11_sub1,债务人审计报告-2022年:17:tencent_table_v3:11:4-4:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":11,""table_type"":null}"
债务人审计报告-2022年,17,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0017.json,7,7_sub1,债务人审计报告-2022年:17:tencent_table_v3:7:3-3:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":7,""table_type"":null}"
债务人审计报告-2022年,17,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0017.json,7,7_sub1,债务人审计报告-2022年:17:tencent_table_v3:7:4-4:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":7,""table_type"":null}"
债务人审计报告-2022年,17,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0017.json,7,7_sub1,债务人审计报告-2022年:17:tencent_table_v3:7:6-6:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":7,""table_type"":null}"
债务人审计报告-2022年,17,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0017.json,7,7_sub1,债务人审计报告-2022年:17:tencent_table_v3:7:6-6:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":7,""table_type"":null}"
